Season,Week,Away,Home,Date,Road Open Spread,Road Close Spread,Opening Total,Home Open Spread,Home Close Spread,Closing Total,
2009,2,BAL,SD,2009-09-20, 3.5,3,42,-3.5,-3,40,
2009,2,PIT,CHI,2009-09-20, -3,-3,38,3,3,37.5,
2009,2,NYG,DAL,2009-09-20, 2.5,3,44,-2.5,-3,45,
2009,2,IND,MIA,2009-09-21, -3,-3,43,3,3,41,
2008,2,OAK,KC,2008-09-14, 4,3,34.5,-4,-3,36,
2008,2,TEN,CIN,2008-09-14, 0,-1,39.5,0,1,37,
2008,2,IND,MIN,2008-09-14, -1,0,43.5,1,0,43,
2008,2,NO,WAS,2008-09-14, 0,0,43,0,0,43,
2008,2,GB,DET,2008-09-14, -3,-3,44.5,3,3,46.5,
2008,2,CHI,CAR,2008-09-14, 3,3,37.5,-3,-3,37.5,
2008,2,NYG,STL,2008-09-14, -9,-8,42,9,8,43.5,
2008,2,BUF,JAC,2008-09-14, 6,4,38,-6,-4,37,
2008,2,ATL,TB,2008-09-14, 9,7,38,-9,-7,37.5,
2008,2,SF,SEA,2008-09-14, 10,6,39.5,-10,-6,37.5,
2008,2,MIA,ARI,2008-09-14, 8,6,40,-8,-6,40.5,
2008,2,NE,NYJ,2008-09-14, 1,-1,36.5,-1,1,37,
2008,2,SD,DEN,2008-09-14, -1,2,44.5,1,-2,46,
2008,2,PIT,CLE,2008-09-14, -6,-6,45,6,6,43.5,
2008,2,PHI,DAL,2008-09-15, 9,7,47,-9,-7,46,
2007,2,BUF,PIT,2007-09-16, 9.5,10,37,-9.5,-10,39.5,
2007,2,CIN,CLE,2007-09-16, -7,-7,42,7,7,41.5,
2007,2,IND,TEN,2007-09-16, -8,-7,47,8,7,45,
2007,2,HOU,CAR,2007-09-16, 7,7,37.5,-7,-7,38,
2007,2,SF,STL,2007-09-16, 3,3,45,-3,-3,44,
2007,2,GB,NYG,2007-09-16, 1,3,39,-1,-3,40,
2007,2,ATL,JAC,2007-09-16, 11,10,34.5,-11,-10,34.5,
2007,2,NO,TB,2007-09-16, -3,-6,42,3,6,41.5,
2007,2,MIN,DET,2007-09-16, 3,3,42,-3,-3,42.5,
2007,2,DAL,MIA,2007-09-16, -3,-3,39,3,3,39.5,
2007,2,SEA,ARI,2007-09-16, -2.5,-3,44.5,2.5,3,42.5,
2007,2,NYJ,BAL,2007-09-16, 12.5,10,33.5,-12.5,-10,33,
2007,2,OAK,DEN,2007-09-16, 10,10,37.5,-10,-10,37,
2007,2,KC,CHI,2007-09-16, 13,12,35,-13,-12,35,
2007,2,SD,NE,2007-09-16, 4,4,47,-4,-4,46,
2007,2,WAS,PHI,2007-09-17, 7,7,40,-7,-7,39,
2018,3,NYJ,CLE,2018-09-20, 3,3,39,-3,-3,41,
2018,3,BUF,MIN,2018-09-23, 16.5,16.5,40.5,-16.5,-16.5,41,
2018,3,CIN,CAR,2018-09-23, 3,2.5,43.5,-3,-2.5,44,
2018,3,DEN,BAL,2018-09-23, 5.5,5.5,43,-5.5,-5.5,46,
2018,3,GB,WAS,2018-09-23, -2.5,-2.5,47.5,2.5,2.5,46.5,
2018,3,IND,PHI,2018-09-23, 6.5,6.5,47.5,-6.5,-6.5,45.5,
2018,3,NO,ATL,2018-09-23, 3.5,1.5,53,-3.5,-1.5,54,
2018,3,NYG,HOU,2018-09-23, 6,6.5,41.5,-6,-6.5,44,
2018,3,OAK,MIA,2018-09-23, 3.5,3,43.5,-3.5,-3,46,
2018,3,SF,KC,2018-09-23, 5.5,6,55,-5.5,-6,53,
2018,3,TEN,JAC,2018-09-23, 10,10,40,-10,-10,39,
2018,3,LAC,LAR,2018-09-23, 7,7.5,48,-7,-7.5,49,
2018,3,CHI,ARI,2018-09-23, -6,-6,38,6,6,39,
2018,3,DAL,SEA,2018-09-23, -1,1,41.5,1,-1,40,
2018,3,NE,DET,2018-09-23, -7,-7,46,7,7,55.5,
2018,3,PIT,TB,2018-09-24, -3,1,51,3,-1,55,
2017,3,LAR,SF,2017-09-21, -3,-3,41,3,3,40.5,
2017,3,BAL,JAC,2017-09-24, -4,-3,40.5,4,3,38,
2017,3,ATL,DET,2017-09-24, -3,-3,48.5,3,3,51,
2017,3,CLE,IND,2017-09-24, -1,1,40.5,1,-1,42,
2017,3,TB,MIN,2017-09-24, -2.5,0,39.5,2.5,0,41,
2017,3,HOU,NE,2017-09-24, 13,13.5,43.5,-13,-13.5,44.5,
2017,3,MIA,NYJ,2017-09-24, -6,-5.5,41.5,6,5.5,43,
2017,3,NYG,PHI,2017-09-24, 5,5,43.5,-5,-5,42,
2017,3,DEN,BUF,2017-09-24, -2,-3.5,41,2,3.5,40,
2017,3,NO,CAR,2017-09-24, 6,5.5,49,-6,-5.5,46.5,
2017,3,PIT,CHI,2017-09-24, -7.5,-7,45.5,7.5,7,43.5,
2017,3,SEA,TEN,2017-09-24, 2.5,2,43,-2.5,-2,42,
2017,3,CIN,GB,2017-09-24, 10,7,45.5,-10,-7,47.5,
2017,3,KC,LAC,2017-09-24, -2.5,-3,45.5,2.5,3,47.5,
2017,3,OAK,WAS,2017-09-24, -3.5,-3.5,53,3.5,3.5,53,
2017,3,DAL,ARI,2017-09-25, -3.5,-3,47.5,3.5,3,46.5,
2016,3,HOU,NE,2016-09-22, -2.5,0,40.5,2.5,0,38.5,
2016,3,MIN,CAR,2016-09-25, 7.5,6,43,-7.5,-6,43,
2016,3,DET,GB,2016-09-25, 8.5,8.5,48,-8.5,-8.5,47.5,
2016,3,BAL,JAC,2016-09-25, 0,-1,47.5,0,1,45,
2016,3,ARI,BUF,2016-09-25, -5.5,-5,47,5.5,5,48,
2016,3,OAK,TEN,2016-09-25, 0,-1.5,48,0,1.5,47,
2016,3,CLE,MIA,2016-09-25, 7,10,41.5,-7,-10,42,
2016,3,WAS,NYG,2016-09-25, 3.5,3.5,48,-3.5,-3.5,47,
2016,3,DEN,CIN,2016-09-25, 3,3.5,41,-3,-3.5,42,
2016,3,SF,SEA,2016-09-25, 10.5,10.5,40.5,-10.5,-10.5,42,
2016,3,LA,TB,2016-09-25, 4,3.5,42,-4,-3.5,40.5,
2016,3,NYJ,KC,2016-09-25, 3.5,3,43.5,-3.5,-3,44.5,
2016,3,SD,IND,2016-09-25, 2.5,1.5,50.5,-2.5,-1.5,51.5,
2016,3,PIT,PHI,2016-09-25, -3.5,-3.5,46,3.5,3.5,46.5,
2016,3,CHI,DAL,2016-09-25, 5.5,6.5,45,-5.5,-6.5,45,
2016,3,ATL,NO,2016-09-26, 3,2.5,53.5,-3,-2.5,54,
2015,3,WAS,NYG,2015-09-24, 4,3,45,-4,-3,45,
2015,3,SD,MIN,2015-09-27, 3,2.5,45,-3,-2.5,45.5,
2015,3,OAK,CLE,2015-09-27, 4,3.5,41.5,-4,-3.5,43.5,
2015,3,CIN,BAL,2015-09-27, 2.5,2.5,44.5,-2.5,-2.5,45.5,
2015,3,NO,CAR,2015-09-27, 3,10,44,-3,-10,43,
2015,3,ATL,DAL,2015-09-27, 0,1,44,0,-1,43.5,
2015,3,TB,HOU,2015-09-27, 7,6,40,-7,-6,41,
2015,3,IND,TEN,2015-09-27, -4,-3,45,4,3,46.5,
2015,3,PIT,STL,2015-09-27, 1,1.5,47,-1,-1.5,48.5,
2015,3,JAC,NE,2015-09-27, 13,14.5,48,-13,-14.5,48.5,
2015,3,PHI,NYJ,2015-09-27, 0,3,47.5,0,-3,47,
2015,3,SF,ARI,2015-09-27, 6.5,7,44,-6.5,-7,45,
2015,3,CHI,SEA,2015-09-27, 14.5,16.5,45,-14.5,-16.5,43.5,
2015,3,BUF,MIA,2015-09-27, 3,1,44,-3,-1,43.5,
2015,3,DEN,DET,2015-09-27, -3,-3,44.5,3,3,45,
2015,3,KC,GB,2015-09-28, 6.5,4.5,48,-6.5,-4.5,47,
2014,3,TB,ATL,2014-09-18, 5.5,6.5,44.5,-5.5,-6.5,47,
2014,3,SD,BUF,2014-09-21, 0,2.5,44.5,0,-2.5,45.5,
2014,3,DAL,STL,2014-09-21, -1,-1.5,44.5,1,1.5,45,
2014,3,WAS,PHI,2014-09-21, 7,4,51,-7,-4,50.5,
2014,3,HOU,NYG,2014-09-21, -3,1,42,3,-1,41.5,
2014,3,MIN,NO,2014-09-21, 10,10,50,-10,-10,49.5,
2014,3,TEN,CIN,2014-09-21, 7,6.5,41.5,-7,-6.5,44.5,
2014,3,BAL,CLE,2014-09-21, -1,-2,41.5,1,2,43,
2014,3,GB,DET,2014-09-21, 2.5,1.5,52,-2.5,-1.5,51,
2014,3,IND,JAC,2014-09-21, -7,-6,46,7,6,45.5,
2014,3,OAK,NE,2014-09-21, 14,14,46.5,-14,-14,47.5,
2014,3,SF,ARI,2014-09-21, -2.5,-3,42,2.5,3,41,
2014,3,DEN,SEA,2014-09-21, 4.5,4,48.5,-4.5,-4,48,
2014,3,KC,MIA,2014-09-21, 4.5,6,41.5,-4.5,-6,43,
2014,3,PIT,CAR,2014-09-21, 3.5,3,40,-3.5,-3,42.5,
2014,3,CHI,NYJ,2014-09-22, 1,1.5,45.5,-1,-1.5,44.5,
2013,3,KC,PHI,2013-09-19, 3,3,50,-3,-3,50,
2013,3,HOU,BAL,2013-09-22, -1,1,44.5,1,-1,44.5,
2013,3,DET,WAS,2013-09-22, -1,-1,48.5,1,1,48.5,
2013,3,SD,TEN,2013-09-22, 3.5,3,43.5,-3.5,-3,43,
2013,3,ARI,NO,2013-09-22, 9.5,8,48.5,-9.5,-8,48.5,
2013,3,TB,NE,2013-09-22, 7,7.5,46.5,-7,-7.5,44.5,
2013,3,CLE,MIN,2013-09-22, 3.5,7,41.5,-3.5,-7,40,
2013,3,NYG,CAR,2013-09-22, 1,-1,45.5,-1,1,46.5,
2013,3,GB,CIN,2013-09-22, -1,-3,48,1,3,49.5,
2013,3,STL,DAL,2013-09-22, 3.5,3.5,46.5,-3.5,-3.5,47.5,
2013,3,ATL,MIA,2013-09-22, 1,3,43,-1,-3,45.5,
2013,3,BUF,NYJ,2013-09-22, 1,2.5,39,-1,-2.5,41,
2013,3,JAC,SEA,2013-09-22, 17.5,19.5,41,-17.5,-19.5,39,
2013,3,IND,SF,2013-09-22, 10,10.5,45.5,-10,-10.5,45.5,
2013,3,CHI,PIT,2013-09-22, -1,-2.5,39.5,1,2.5,40.5,
2013,3,OAK,DEN,2013-09-23, 14,16,49.5,-14,-16,48.5,
2012,3,NYG,CAR,2012-09-20, -1,2.5,52,1,-2.5,49,
2012,3,STL,CHI,2012-09-23, 9.5,7,44.5,-9.5,-7,41.5,
2012,3,CIN,WAS,2012-09-23, 4,3,46.5,-4,-3,49.5,
2012,3,DET,TEN,2012-09-23, -2.5,-3.5,47,2.5,3.5,47,
2012,3,KC,NO,2012-09-23, 9.5,9,53,-9.5,-9,51.5,
2012,3,SF,MIN,2012-09-23, -7,-6.5,43.5,7,6.5,42.5,
2012,3,NYJ,MIA,2012-09-23, -3,-2.5,40,3,2.5,40.5,
2012,3,BUF,CLE,2012-09-23, -3,-2.5,43.5,3,2.5,45,
2012,3,TB,DAL,2012-09-23, 8,7,45,-8,-7,45.5,
2012,3,JAC,IND,2012-09-23, 3,3,42,-3,-3,41.5,
2012,3,ATL,SD,2012-09-23, 3,3,48.5,-3,-3,47,
2012,3,PHI,ARI,2012-09-23, -4,-3,44.5,4,3,42.5,
2012,3,PIT,OAK,2012-09-23, -4.5,-3.5,43,4.5,3.5,45.5,
2012,3,HOU,DEN,2012-09-23, 0,-1,47.5,0,1,43.5,
2012,3,NE,BAL,2012-09-23, 3,2.5,49,-3,-2.5,48.5,
2012,3,GB,SEA,2012-09-24, -3.5,-3,47.5,3.5,3,45.5,
2011,3,SF,CIN,2011-09-25, 1,2,40,-1,-2,38.5,
2011,3,NE,BUF,2011-09-25, -9,-7,51,9,7,54,
2011,3,HOU,NO,2011-09-25, 5.5,3,52,-5.5,-3,51,
2011,3,NYG,PHI,2011-09-25, 9,8,48.5,-9,-8,46.5,
2011,3,MIA,CLE,2011-09-25, 1,-2,41,-1,2,42.5,
2011,3,DEN,TEN,2011-09-25, 4.5,7,41,-4.5,-7,43.5,
2011,3,DET,MIN,2011-09-25, -4,-3,44.5,4,3,44.5,
2011,3,JAC,CAR,2011-09-25, 3.5,3,41.5,-3.5,-3,42.5,
2011,3,KC,SD,2011-09-25, 15,14,44.5,-15,-14,44.5,
2011,3,NYJ,OAK,2011-09-25, -3.5,-3,42,3.5,3,40,
2011,3,BAL,STL,2011-09-25, -3.5,-5,41.5,3.5,5,41.5,
2011,3,ATL,TB,2011-09-25, -1,1,45.5,1,-1,45,
2011,3,ARI,SEA,2011-09-25, -3,-3,41,3,3,42.5,
2011,3,GB,CHI,2011-09-25, -4,-4,46,4,4,45.5,
2011,3,PIT,IND,2011-09-25, -11,-10.5,38.5,11,10.5,39.5,
2011,3,WAS,DAL,2011-09-26, 4.5,3.5,45.5,-4.5,-3.5,44.5,
2010,3,TEN,NYG,2010-09-26, 3,3,42,-3,-3,43.5,
2010,3,BUF,NE,2010-09-26, 13.5,15,43,-13.5,-15,42.5,
2010,3,CLE,BAL,2010-09-26, 10.5,13,37,-10.5,-13,36.5,
2010,3,PIT,TB,2010-09-26, -2.5,-3,34,2.5,3,33,
2010,3,CIN,CAR,2010-09-26, -3.5,-3,38.5,3.5,3,37.5,
2010,3,ATL,NO,2010-09-26, 4.5,3,50,-4.5,-3,49.5,
2010,3,SF,KC,2010-09-26, -1,-3,36,1,3,38,
2010,3,DET,MIN,2010-09-26, 10.5,13,41.5,-10.5,-13,42.5,
2010,3,DAL,HOU,2010-09-26, 3,3,46.5,-3,-3,47.5,
2010,3,WAS,STL,2010-09-26, -4,-5,39.5,4,5,39,
2010,3,PHI,JAC,2010-09-26, -3,-3,44,3,3,45,
2010,3,IND,DEN,2010-09-26, -5,-6,48,5,6,47,
2010,3,SD,SEA,2010-09-26, -5.5,-4,43.5,5.5,4,44,
2010,3,OAK,ARI,2010-09-26, 4,6,40,-4,-6,38.5,
2010,3,NYJ,MIA,2010-09-26, 0,2,35,0,-2,35.5,
2010,3,GB,CHI,2010-09-27, -3,-3,45,3,3,45.5,
2009,3,TEN,NYJ,2009-09-27, 3,1,37.5,-3,-1,36.5,
2009,3,JAC,HOU,2009-09-27, 3.5,4,47,-3.5,-4,47,
2009,3,KC,PHI,2009-09-27, 9.5,8,42,-9.5,-8,38.5,
2009,3,CLE,BAL,2009-09-27, 14,8,39,-14,-8,38.5,
2009,3,NYG,TB,2009-09-27, -8,4,43,8,-4,46,
2009,3,WAS,DET,2009-09-27, -6,4,38.5,6,-4,39.5,
2009,3,GB,STL,2009-09-27, -7,-7,41,7,7,42.5,
2009,3,SF,MIN,2009-09-27, 6.5,-4,40.5,-6.5,4,39,
2009,3,ATL,NE,2009-09-27, 4.5,-4,44.5,-4.5,4,45.5,
2009,3,CHI,SEA,2009-09-27, -1,4,37,1,-4,37.5,
2009,3,NO,BUF,2009-09-27, -4,4,52.5,4,-4,51.5,
2009,3,MIA,SD,2009-09-27, 7,-4,43,-7,4,45,
2009,3,PIT,CIN,2009-09-27, -4.5,4,37,4.5,-4,36.5,
2009,3,DEN,OAK,2009-09-27, 1,4,36.5,-1,-4,38.5,
2009,3,IND,ARI,2009-09-27, 1,3,48,-1,-3,49,
2009,3,CAR,DAL,2009-09-28, 10.5,9,45,-10.5,-9,48,
2008,3,KC,ATL,2008-09-21, 4,6,36,-4,-6,37,
2008,3,OAK,BUF,2008-09-21, 10,10,37.5,-10,-10,37,
2008,3,HOU,TEN,2008-09-21, 5,5,37.5,-5,-5,40,
2008,3,CIN,NYG,2008-09-21, 14,13,41.5,-14,-13,42,
2008,3,ARI,WAS,2008-09-21, 3,3,41.5,-3,-3,43.5,
2008,3,MIA,NE,2008-09-21, 14,13,34.5,-14,-13,37,
2008,3,TB,CHI,2008-09-21, 3,3,37,-3,-3,34.5,
2008,3,CAR,MIN,2008-09-21, 3,3,44,-3,-3,37.5,
2008,3,STL,SEA,2008-09-21, 11,8,44,-11,-8,44.5,
2008,3,DET,SF,2008-09-21, 3.5,5,44,-3.5,-5,47,
2008,3,NO,DEN,2008-09-21, 4,6,51,-4,-6,51.5,
2008,3,PIT,PHI,2008-09-21, 3,4,45.5,-3,-4,44.5,
2008,3,JAC,IND,2008-09-21, 6,4,42,-6,-4,41.5,
2008,3,CLE,BAL,2008-09-21, 1,3,39.5,-1,-3,37,
2008,3,DAL,GB,2008-09-21, -3,-3,52,3,3,50.5,
2008,3,NYJ,SD,2008-09-22, 10,8,42.5,-10,-8,46,
2007,3,IND,HOU,2007-09-23, -5,-7,47.5,5,7,46,
2007,3,SD,GB,2007-09-23, -3.5,-6,45,3.5,6,42.5,
2007,3,MIN,KC,2007-09-23, 2.5,3,34,-2.5,-3,34,
2007,3,DET,PHI,2007-09-23, 7,5,44.5,-7,-5,44.5,
2007,3,BUF,NE,2007-09-23, 15,17,42,-15,-17,41,
2007,3,MIA,NYJ,2007-09-23, 3,3,35.5,-3,-3,36.5,
2007,3,ARI,BAL,2007-09-23, 7.5,7,35,-7.5,-7,35.5,
2007,3,STL,TB,2007-09-23, 3,4,38,-3,-4,38.5,
2007,3,SF,PIT,2007-09-23, 9,10,38,-9,-10,37.5,
2007,3,JAC,DEN,2007-09-23, 3,4,35.5,-3,-4,36,
2007,3,CIN,SEA,2007-09-23, 2.5,3,49,-2.5,-3,49.5,
2007,3,CLE,OAK,2007-09-23, 3,3,39.5,-3,-3,41.5,
2007,3,CAR,ATL,2007-09-23, -3,-4,36,3,4,38,
2007,3,NYG,WAS,2007-09-23, 4,4,41.5,-4,-4,41.5,
2007,3,DAL,CHI,2007-09-23, 2.5,3,43,-2.5,-3,41,
2007,3,TEN,NO,2007-09-24, 4.5,5,45.5,-4.5,-5,46,
2018,4,MIN,LAR,2018-09-27, 6.5,7.5,48,-6.5,-7.5,48.5,
2018,4,BUF,GB,2018-09-30, 10.5,8.5,44.5,-10.5,-8.5,44,
2018,4,CIN,ATL,2018-09-30, 5.5,3.5,48,-5.5,-3.5,52,
2018,4,DET,DAL,2018-09-30, 3.5,2.5,44,-3.5,-2.5,44,
2018,4,HOU,IND,2018-09-30, 1.5,-1,47.5,-1.5,1,48,
2018,4,MIA,NE,2018-09-30, 7,6.5,48,-7,-6.5,50.5,
2018,4,NYJ,JAC,2018-09-30, 8.5,7.5,38,-8.5,-7.5,40.5,
2018,4,PHI,TEN,2018-09-30, -3,-3,42,3,3,41.5,
2018,4,TB,CHI,2018-09-30, 3,3,47,-3,-3,46,
2018,4,CLE,OAK,2018-09-30, 2.5,2.5,44,-2.5,-2.5,44.5,
2018,4,SEA,ARI,2018-09-30, -3.5,-3.5,37.5,3.5,3.5,40,
2018,4,NO,NYG,2018-09-30, -3.5,-3.5,50,3.5,3.5,51.5,
2018,4,SF,LAC,2018-09-30, 10,10,47,-10,-10,46,
2018,4,BAL,PIT,2018-09-30, 3.5,3,51,-3.5,-3,51,
2018,4,KC,DEN,2018-10-01, -4.5,-3.5,55,4.5,3.5,53.5,
2017,4,CHI,GB,2017-09-28, 7.5,7.5,45.5,-7.5,-7.5,44,
2017,4,NO,MIA,2017-10-01, -2,-4,50,2,4,51.5,
2017,4,TEN,HOU,2017-10-01, -2,-2.5,43.5,2,2.5,43,
2017,4,DET,MIN,2017-10-01, 2.5,2.5,42.5,-2.5,-2.5,43,
2017,4,CAR,NE,2017-10-01, 8.5,9,48,-8.5,-9,48,
2017,4,JAC,NYJ,2017-10-01, -3.5,-4,39.5,3.5,4,38.5,
2017,4,BUF,ATL,2017-10-01, 8.5,8,48.5,-8.5,-8,48,
2017,4,PIT,BAL,2017-10-01, -2.5,-3.5,45,2.5,3.5,42,
2017,4,CIN,CLE,2017-10-01, -3,-3,40,3,3,41.5,
2017,4,LAR,DAL,2017-10-01, 7.5,5,46.5,-7.5,-5,51,
2017,4,SF,ARI,2017-10-01, 7,6.5,44.5,-7,-6.5,43,
2017,4,PHI,LAC,2017-10-01, 1,1.5,46.5,-1,-1.5,48,
2017,4,NYG,TB,2017-10-01, 4.5,2.5,44,-4.5,-2.5,46,
2017,4,OAK,DEN,2017-10-01, 2.5,3.5,46.5,-2.5,-3.5,44,
2017,4,IND,SEA,2017-10-01, 13.5,12.5,41.5,-13.5,-12.5,41.5,
2017,4,WAS,KC,2017-10-02, 7,6.5,49.5,-7,-6.5,48,
2016,4,MIA,CIN,2016-09-29, 7,7.5,44.5,-7,-7.5,46,
2016,4,IND,JAC,2016-10-02, -1,1,49.5,1,-1,48,
2016,4,BUF,NE,2016-10-02, 7.5,3.5,44.5,-7.5,-3.5,41,
2016,4,SEA,NYJ,2016-10-02, -2.5,-1,41.5,2.5,1,40,
2016,4,DET,CHI,2016-10-02, -3,-3,46,3,3,48,
2016,4,CAR,ATL,2016-10-02, -3.5,-2.5,50,3.5,2.5,48.5,
2016,4,OAK,BAL,2016-10-02, 4,3.5,46.5,-4,-3.5,45,
2016,4,TEN,HOU,2016-10-02, 7,4,41,-7,-4,40,
2016,4,CLE,WAS,2016-10-02, 10,7.5,45.5,-10,-7.5,48,
2016,4,DEN,TB,2016-10-02, -3,-3.5,44.5,3,3.5,43,
2016,4,LA,ARI,2016-10-02, 10,10,44,-10,-10,43.5,
2016,4,NO,SD,2016-10-02, 4.5,4,53.5,-4.5,-4,54,
2016,4,DAL,SF,2016-10-02, -3,-1,46,3,1,44,
2016,4,KC,PIT,2016-10-02, 5,3,47.5,-5,-3,48,
2016,4,NYG,MIN,2016-10-03, 3.5,3.5,44,-3.5,-3.5,42.5,
2015,4,BAL,PIT,2015-10-01, 0,-3,46.5,0,3,44,
2015,4,NYJ,MIA,2015-10-04, 1,-2.5,41,-1,2.5,42,
2015,4,OAK,CHI,2015-10-04, -2.5,-3,44.5,2.5,3,44.5,
2015,4,HOU,ATL,2015-10-04, 4,4,46,-4,-4,47.5,
2015,4,NYG,BUF,2015-10-04, 5.5,6,47,-5.5,-6,46.5,
2015,4,JAC,IND,2015-10-04, 8.5,4,47,-8.5,-4,43,
2015,4,KC,CIN,2015-10-04, 4,3.5,44,-4,-3.5,45,
2015,4,PHI,WAS,2015-10-04, -2.5,-3,48,2.5,3,46,
2015,4,CAR,TB,2015-10-04, -3,-3,39.5,3,3,40,
2015,4,CLE,SD,2015-10-04, 7,4.5,44.5,-7,-4.5,44.5,
2015,4,STL,ARI,2015-10-04, 6.5,7,43,-6.5,-7,43.5,
2015,4,MIN,DEN,2015-10-04, 6.5,7,43.5,-6.5,-7,43.5,
2015,4,GB,SF,2015-10-04, -8.5,-7.5,47.5,8.5,7.5,48,
2015,4,DAL,NO,2015-10-04, 3.5,3,47,-3.5,-3,48,
2015,4,DET,SEA,2015-10-05, 10,10,42.5,-10,-10,43,
2014,4,NYG,WAS,2014-09-25, 5,3,45,-5,-3,44.5,
2014,4,GB,CHI,2014-09-28, 1,-2,49,-1,2,51,
2014,4,BUF,HOU,2014-09-28, 3.5,3,42,-3.5,-3,44,
2014,4,TEN,IND,2014-09-28, 7,7.5,45.5,-7,-7.5,45.5,
2014,4,CAR,BAL,2014-09-28, 3,3.5,39,-3,-3.5,42.5,
2014,4,DET,NYJ,2014-09-28, 0,2,45,0,-2,43.5,
2014,4,TB,PIT,2014-09-28, 8,7.5,43.5,-8,-7.5,44.5,
2014,4,MIA,OAK,2014-09-28, -4,-4,40,4,4,41,
2014,4,JAC,SD,2014-09-28, 13.5,13,44.5,-13.5,-13,45,
2014,4,ATL,MIN,2014-09-28, -3,-5.5,46.5,3,5.5,48,
2014,4,PHI,SF,2014-09-28, 4,3.5,51,-4,-3.5,48.5,
2014,4,NO,DAL,2014-09-28, -2.5,-3,53,2.5,3,53.5,
2014,4,NE,KC,2014-09-29, -3.5,-3,45,3.5,3,47,
2013,4,SF,STL,2013-09-26, -3,-3,44,3,3,43,
2013,4,BAL,BUF,2013-09-29, -5,-4,44,5,4,45,
2013,4,ARI,TB,2013-09-29, 2.5,2.5,40.5,-2.5,-2.5,40,
2013,4,PIT,MIN,2013-09-29, -1,-3,42,1,3,41.5,
2013,4,NYG,KC,2013-09-29, 4.5,3.5,44,-4.5,-3.5,43.5,
2013,4,IND,JAC,2013-09-29, -9.5,-9.5,42,9.5,9.5,42.5,
2013,4,SEA,HOU,2013-09-29, -3,-1,45,3,1,41,
2013,4,CIN,CLE,2013-09-29, -5,-3.5,41.5,5,3.5,42.5,
2013,4,CHI,DET,2013-09-29, 2.5,3,48,-2.5,-3,48,
2013,4,NYJ,TEN,2013-09-29, 5,3.5,39,-5,-3.5,40.5,
2013,4,WAS,OAK,2013-09-29, -3,-3.5,43.5,3,3.5,45.5,
2013,4,PHI,DEN,2013-09-29, 10.5,10.5,57,-10.5,-10.5,57.5,
2013,4,DAL,SD,2013-09-29, -1,-1,45.5,1,1,47,
2013,4,NE,ATL,2013-09-29, 0,3,49,0,-3,49,
2013,4,MIA,NO,2013-09-30, 6,7,47,-6,-7,48.5,
2012,4,CLE,BAL,2012-09-27, 12,11.5,45,-12,-11.5,44,
2012,4,CAR,ATL,2012-09-30, 9,7,49.5,-9,-7,48,
2012,4,SEA,STL,2012-09-30, -1,-2,40.5,1,2,39.5,
2012,4,SF,NYJ,2012-09-30, -3.5,-3.5,40.5,3.5,3.5,40.5,
2012,4,SD,KC,2012-09-30, 0,-2.5,44.5,0,2.5,43,
2012,4,TEN,HOU,2012-09-30, 12.5,13,44.5,-12.5,-13,44.5,
2012,4,MIN,DET,2012-09-30, 4.5,3.5,47,-4.5,-3.5,48,
2012,4,NE,BUF,2012-09-30, -7,-3.5,50.5,7,3.5,48,
2012,4,CIN,JAC,2012-09-30, 0,1,43,0,-1,45.5,
2012,4,OAK,DEN,2012-09-30, 5.5,6.5,47,-5.5,-6.5,47,
2012,4,MIA,ARI,2012-09-30, 6.5,4,40.5,-6.5,-4,38.5,
2012,4,WAS,TB,2012-09-30, 3,1.5,48,-3,-1.5,44.5,
2012,4,NO,GB,2012-09-30, 9,7.5,54,-9,-7.5,54,
2012,4,NYG,PHI,2012-09-30, 1,1.5,46.5,-1,-1.5,46,
2012,4,CHI,DAL,2012-10-01, 3.5,3,42.5,-3.5,-3,41,
2011,4,DET,DAL,2011-10-02, 3,3,46.5,-3,-3,46,
2011,4,NO,JAC,2011-10-02, -8,-8,47,8,8,45,
2011,4,SF,PHI,2011-10-02, 8.5,10,44,-8.5,-10,43.5,
2011,4,WAS,STL,2011-10-02, -1.5,-3,42.5,1.5,3,44,
2011,4,TEN,CLE,2011-10-02, 1.5,2,37.5,-1.5,-2,37.5,
2011,4,BUF,CIN,2011-10-02, -3,-3,44,3,3,41.5,
2011,4,MIN,KC,2011-10-02, -1.5,-3,40,1.5,3,40,
2011,4,CAR,CHI,2011-10-02, 6.5,7,44,-6.5,-7,41.5,
2011,4,PIT,HOU,2011-10-02, 3,4,45.5,-3,-4,46,
2011,4,ATL,SEA,2011-10-02, -4,-6,41,4,6,39.5,
2011,4,NYG,ARI,2011-10-02, -3,-2,44.5,3,2,45.5,
2011,4,MIA,SD,2011-10-02, 9,7,46,-9,-7,45,
2011,4,DEN,GB,2011-10-02, 13,12,48,-13,-12,46.5,
2011,4,NE,OAK,2011-10-02, -6,-7,52.5,6,7,55,
2011,4,NYJ,BAL,2011-10-02, 4.5,6,40,-4.5,-6,43,
2011,4,IND,TB,2011-10-03, 10,10,41.5,-10,-10,40,
2010,4,DEN,TEN,2010-10-03, 7.5,6,41.5,-7.5,-6,43.5,
2010,4,BAL,PIT,2010-10-03, 1.5,3,34.5,-1.5,-3,34.5,
2010,4,CIN,CLE,2010-10-03, -3,-2,38,3,2,36.5,
2010,4,DET,GB,2010-10-03, 16,15,45,-16,-15,46,
